ID;lat;long;altitude;median_water_depth;name;description;aquifer_name;confinement
S35Q9;35.113686;-78.316614;54.4171632;36.054792;Halls;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/S35Q9/;Upper Cape Fear;Confined
S48H2;35.145158;-79.371585;144.8979576;9.2964;Weymouth Woods;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/S48H2/;Surficial;Unconfined
S49D2;35.16;-79.48;147.578064;20.004024;Viena Vista;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/S49D2/;Surficial;Unconfined
S50F4;35.15;-79.57;149.544024;18.640044;Roseland;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/S50F4/;Surficial;Unconfined
S50F5;35.15;-79.57;149.476968;6.003036;Roseland;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/S50F5/;Surficial;Unconfined
T23X1;35.00664;-77.30248;13.6181592;4.584192;Olivers Crossroad;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T23X1/;Castle Hayne;Confined
T24J1;35.06575;-77.34527;7.5398376;16.440912;Jones Middle School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T24J1/;Lower Cape Fear;Confined
T24J2;35.06575;-77.34527;7.5550776;2.406396;Jones Middle School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T24J2/;Beaufort;Confined
T24J3;35.06575;-77.34527;7.2929496;1.633728;Jones Middle School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T24J3/;Surficial;Unconfined
T24J4;35.06575;-77.34527;7.1679816;1.50876;Jones Middle School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T24J4/;Surficial;Unconfined
T24J5;35.06575;-77.34527;7.6922376;4.139184;Jones Middle School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T24J5/;Peedee;Confined
T24J6;35.06575;-77.34527;7.1405496;24.191976;Jones Middle School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T24J6/;Black Creek;Confined
T24J7;35.06575;-77.34527;7.2777096;20.351496;Jones Middle School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T24J7/;Upper Cape Fear;Confined
T29G10;35.056327;-77.807143;38.6681472;25.109424;Pink Hill;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T29G10/;Lower Cape Fear;Confined
T29G11;35.056327;-77.807143;38.7199632;1.11252;Pink Hill;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T29G11/;Surficial;Unconfined
T29G12;35.056327;-77.807143;38.6346192;24.585168;Pink Hill;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T29G12/;Upper Cape Fear;Confined
T29G3;35.056327;-77.807143;38.3846832;17.35074;Pink Hill;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T29G3/;Peedee;Confined
T29G4;35.056327;-77.807143;38.4121152;24.359616;Pink Hill;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T29G4/;Black Creek;Confined
T29G5;35.056327;-77.807143;38.5523232;24.146256;Pink Hill;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T29G5/;Black Creek;Confined
T48I2;35.05481;-79.359448;105.2532312;1.210056;McCain Sanitorium;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T48I2/;Black Creek;Confined
T50R3;35.023181;-79.546755;125.6708688;17.166336;Hoffman;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T50R3/;Black Creek;Confined
T50R4;35.023181;-79.546755;125.1770928;14.880336;Hoffman;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T50R4/;Surficial;Unconfined
T50R5;35.023181;-79.546755;125.1252768;13.168884;Hoffman;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T50R5/;Surficial;Unconfined
T50R6;35.023181;-79.546755;124.6345488;13.19784;Hoffman;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/T50R6/;Surficial;Unconfined
U18Q3;34.933879;-76.890064;7.6830936;7.854696;Cherry Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U18Q3/;Castle Hayne;Confined
U18Q4;34.933879;-76.890064;7.6922376;7.876032;Cherry Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U18Q4/;Castle Hayne;Confined
U18Q5;34.933879;-76.890064;7.6251816;5.894832;Cherry Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U18Q5/;Yorktown;Confined
U18Q6;34.933879;-76.890064;7.5032616;2.974848;Cherry Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U18Q6/;Surficial;Unconfined
U19O5;34.956514;-76.988776;7.5980544;3.258312;Croatan;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U19O5/;Surficial;Unconfined
U26J1;34.969429;-77.503222;20.0838816;3.118104;Comfort;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U26J1/;Castle Hayne;Confined
U26J10;34.969429;-77.503222;20.2332336;28.934664;Comfort;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U26J10/;Upper Cape Fear;Confined
U26J4;34.969429;-77.503222;20.0747376;42.464736;Comfort;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U26J4/;Black Creek;Confined
U26J5;34.969429;-77.503222;20.1875136;18.358104;Comfort;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U26J5/;Peedee;Confined
U26J8;34.969429;-77.503222;20.0930256;1.847088;Comfort;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U26J8/;Surficial;Unconfined
U26J9;34.969429;-77.503222;20.1844656;3.84048;Comfort;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U26J9/;Beaufort;Confined
U34B10;34.988899;-78.189357;41.3997648;2.898648;Turkey;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U34B10/;Surficial (S);Unconfined
U34B11;34.988899;-78.189357;41.3906208;12.691872;Turkey;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U34B11/;Black Creek (Kbc);Confined
U34B12;34.988899;-78.189357;41.4973008;13.783056;Turkey;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U34B12/;Black Creek (Kbc);Confined
U34B13;34.988899;-78.189357;41.4485328;13.953744;Turkey;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U34B13/;Upper Cape Fear (Kucf);Confined
U34B14;34.988899;-78.189357;41.3997648;14.90472;Turkey;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U34B14/;Lower Cape Fear (Klcf);Confined
U35I1;34.981452;-78.281327;45.4152;3.867912;Clinton;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U35I1/;Surficial;Unconfined
U35I2;34.981452;-78.281327;45.4152;37.5666;Clinton;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U35I2/;Lower Cape Fear;Confined
U35I3;34.981452;-78.281327;45.4152;37.569648;Clinton;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U35I3/;Lower Cape Fear;Confined
U35I4;34.981452;-78.281327;45.4152;14.642592;Clinton;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U35I4/;Upper Black Creek;Confined
U35I5;34.981452;-78.281327;45.4152;36.201096;Clinton;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U35I5/;Upper Cape Fear;Confined
U35I6;34.981452;-78.281327;45.4152;18.223992;Clinton;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U35I6/;Black Creek;Confined
U37D1;34.995133;-78.478227;50.5361448;3.439668;Pondberry Bay;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U37D1/;Surficial (S);Unconfined
U37D2;34.995133;-78.478227;50.7342648;45.69714;Pondberry Bay;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U37D2/;Upper Cape Fear (Kucf);Confined
U37D3;34.995133;-78.478227;50.6032008;11.518392;Pondberry Bay;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U37D3/;Black Creek (Kbc);Confined
U40Y1;34.932655;-78.739156;40.2460968;31.83636;Cedar Creek Fire Tower;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U40Y1/;Upper Cape Fear;Confined
U40Y2;34.932655;-78.739156;40.2003768;15.95628;Cedar Creek Fire Tower;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U40Y2/;Black Creek;Confined
U40Y3;34.932655;-78.739156;40.1973288;6.458712;Cedar Creek Fire Tower;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U40Y3/;Upper Black Creek;Confined
U40Y4;34.932655;-78.739156;40.3832568;1.053084;Cedar Creek Fire Tower;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U40Y4/;Surficial;Unconfined
U41A1;34.987708;-78.75479;41.3701992;2.420112;Seabrook School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U41A1/;Surficial;Unconfined
U46E6;34.992801;-79.24488;83.5084944;11.359896;Raeford;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U46E6/;Surficial;Unconfined
U48V1;34.92052;-79.35417;69.2575704;2.932176;Chalk Banks;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U48V1/;Surficial (S);Unconfined
U48V2;34.92052;-79.35417;69.0289704;-0.521208;Chalk Banks;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U48V2/;Upper Cape Fear (Kucf);Confined
U48V3;34.92052;-79.35417;68.5473864;0.204216;Chalk Banks;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U48V3/;Black Creek (Kbc);Confined
U52R1;34.94744;-79.70934;89.8559544;2.767584;Thrower Wells;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U52R1/;Basement saprolite;Unconfined
U62A1;34.987809;-80.503237;169.1146224;6.269736;Monroe;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/U62A1/;Basement rock;Unconfined
V12I3;34.88528;-76.354791;5.0468784;3.79476;Atlantic;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V12I3/;Castle Hayne;Confined
V12I4;34.88528;-76.354791;4.9584864;3.97764;Atlantic;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V12I4/;Castle Hayne;Confined
V12I5;34.88528;-76.354791;4.8182784;1.441704;Atlantic;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V12I5/;Surficial;Unconfined
V12I6;34.88528;-76.354791;5.0804064;3.572256;Atlantic;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V12I6/;Yorktown;Confined
V23X1;34.837042;-77.303278;13.2581904;2.153412;Deppe;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V23X1/;Surficial;Unconfined
V23X2;34.837042;-77.303278;13.3343904;9.332976;Deppe;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V23X2/;Peedee;Confined
V23X3;34.837042;-77.303278;13.2459984;3.907536;Deppe;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V23X3/;Beaufort;Confined
V23X4;34.837042;-77.303278;13.2002784;2.084832;Deppe;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V23X4/;Surficial;Unconfined
V23X5;34.837042;-77.303278;13.2703824;2.188464;Deppe;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V23X5/;Surficial;Unconfined
V23X6;34.837042;-77.303278;13.3100064;2.215896;Deppe;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V23X6/;Surficial;Unconfined
V23X7;34.837042;-77.303278;13.2246624;27.99588;Deppe;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V23X7/;Black Creek;Confined
V32V1;34.847826;-78.021278;25.8891024;5.007864;Rose Hill;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V32V1/;Peedee;Confined
V32V10;34.84829;-78.02155;25.8189984;10.917936;Rose Hill;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V32V10/;Lower Cape Fear;Confined
V32V11;34.84822;-78.02143;26.1237984;11.024616;Rose Hill;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V32V11/;Upper Cape Fear;Confined
V32V3;34.847826;-78.021278;25.9256784;2.916936;Rose Hill;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V32V3/;Surficial;Unconfined
V32V6;34.847826;-78.021278;25.9561584;11.981688;Rose Hill;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V32V6/;Black Creek;Confined
V32V8;34.85;-78.02;24.97836;1.085088;Rose Hill;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V32V8/;Surficial;Unconfined
V32V9;34.847826;-78.021278;25.9653024;2.036064;Rose Hill;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V32V9/;Surficial;Unconfined
V35T6;34.853611;-78.2625;19.904964;-0.140208;Six Runs;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V35T6/;Upper Cape Fear;Confined
V35T7;34.853611;-78.2625;19.42338;-0.466344;Six Runs;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V35T7/;Black Creek;Confined
V39O1;34.882533;-78.657536;35.3568;19.406616;Bushy Lake;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V39O1/;Upper Cape Fear;Confined
V39O2;34.882533;-78.657536;35.3568;1.469136;Bushy Lake;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V39O2/;Surficial;Unconfined
V39O3;34.882533;-78.657536;35.3568;5.916168;Bushy Lake;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V39O3/;Surficial;Unconfined
V42V1;34.845259;-78.850955;46.1281272;6.7818;Du Pont;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V42V1/;Black Creek;Confined
V42V2;34.845259;-78.850955;46.0610712;5.396484;Du Pont;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V42V2/;Surficial;Unconfined
V42V3;34.845259;-78.850955;46.0580232;6.733032;Du Pont;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V42V3/;Black Creek;Confined
V42V4;34.845259;-78.850955;46.0549752;51.028092;Du Pont;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V42V4/;Upper Cape Fear CU;Confined
V42V5;34.845259;-78.850955;46.0001112;58.539888;Du Pont;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V42V5/;Upper Cape Fear;Confined
V42V6;34.845259;-78.850955;45.9574392;5.428488;Du Pont;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V42V6/;Surficial;Unconfined
V45U2;34.843151;-79.087593;55.813452;14.785848;Rex Rennert School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V45U2/;Upper Cape Fear;Confined
V45U3;34.84;-79.09;56.09844;1.621536;Rex Rennert School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V45U3/;Black Creek;Confined
V45U4;34.84;-79.09;56.452008;1.95072;Rex Rennert School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V45U4/;Black Creek;Confined
V45U6;34.84;-79.09;56.007;1.517904;Rex Rennert School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V45U6/;Black Creek;Confined
V45U7;34.84;-79.09;56.016144;1.274064;Rex Rennert School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/V45U7/;Black Creek;Confined
W25F10;34.810394;-77.487225;7.653528;3.480816;Well Field 258;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W25F10/;Surficial;Unconfined
W25F11;34.810394;-77.487225;7.766304;6.989064;Well Field 258;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W25F11/;Peedee;Confined
W25F6;34.810394;-77.487225;7.63524;3.371088;Well Field 258;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W25F6/;Surficial;Unconfined
W25F8;34.810394;-77.487225;7.693152;36.109656;Well Field 258;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W25F8/;Black Creek;Confined
W25F9;34.810394;-77.487225;7.684008;2.459736;Well Field 258;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W25F9/;Surficial;Unconfined
W25O1;34.788212;-77.486397;12.1496328;7.882128;Burton Park Boulevard;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W25O1/;Upper Cape Fear (Kucf);Confined
W25O2;34.788212;-77.486397;12.1496328;33.099756;Burton Park Boulevard;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W25O2/;Black Creek (Kbc);Confined
W25O3;34.788212;-77.486397;12.1801128;31.629096;Burton Park Boulevard;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W25O3/;Black Creek (Kbc);Confined
W26C1;34.831947;-77.543871;16.2833304;7.290816;Onslow Quarry 18;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W26C1/;Surficial;Unconfined
W26C2;34.831947;-77.543871;16.0760664;12.918948;Onslow Quarry 18;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W26C2/;Castle Hayne;Confined
W26C3;34.831947;-77.543871;15.8627064;17.772888;Onslow Quarry 18;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W26C3/;Castle Hayne;Confined
W26C4;34.828017;-77.545416;19.100292;7.626096;Onslow Quarry 14;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W26C4/;Surficial;Unconfined
W26C5;34.828017;-77.545416;19.176492;6.601968;Onslow Quarry 14;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W26C5/;Castle Hayne;Confined
W26C6;34.828017;-77.545416;19.249644;17.637252;Onslow Quarry 14;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W26C6/;Castle Hayne;Confined
W29D11;34.82593;-77.816446;12.934188;1.61544;Chinquapin Elementary School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W29D11/;Surficial (S);Unconfined
W29D12;34.82593;-77.816446;12.934188;-3.60426;Chinquapin Elementary School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W29D12/;Lower Cape Fear (Klcf);Confined
W29D13;34.82593;-77.816446;12.864084;12.310872;Chinquapin Elementary School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W29D13/;Upper Cape Fear (Kucf);Confined
W41X1;34.760652;-78.802587;44.7181224;26.99766;Smithfield McNair House;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W41X1/;Black Creek;Confined
W41X2;34.760652;-78.802587;44.8217544;60.17514;Smithfield McNair House;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/W41X2/;Upper Cape Fear;Confined
X17J3;34.723029;-76.753385;2.5767792;2.924556;Camp Glenn;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X17J3/;Castle Hayne;Confined
X17J5;34.723029;-76.753385;2.6804112;3.095244;Camp Glenn;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X17J5/;Castle Hayne;Confined
X17J7;34.723018;-76.753503;2.5920192;1.316736;Camp Glenn;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X17J7/;Surficial;Unconfined
X19O1;34.715696;-76.98606;8.6301072;7.662672;WCWC;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X19O1/;Castle Hayne;Confined
X19O2;34.715696;-76.98606;8.7977472;7.976616;WCWC;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X19O2/;Castle Hayne;Confined
X19O3;34.715696;-76.98606;8.8495632;8.132064;WCWC;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X19O3/;Castle Hayne;Confined
X19O4;34.715696;-76.98606;8.8221312;7.819644;WCWC;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X19O4/;Castle Hayne;Confined
X19O5;34.715696;-76.98606;8.8434672;2.862072;WCWC;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X19O5/;Yorktown;Confined
X19O6;34.715696;-76.98606;8.8708992;1.825752;WCWC;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X19O6/;Surficial;Unconfined
X22H1;34.72964;-77.2104;11.4769392;5.4864;Parkertown Road;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X22H1/;Castle Hayne;Confined
X22H2;34.72964;-77.2104;11.6262912;3.206496;Parkertown Road;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X22H2/;Surficial;Unconfined
X22H3;34.72964;-77.2104;11.6720112;5.580888;Parkertown Road;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X22H3/;Castle Hayne;Confined
X22H4;34.72964;-77.2104;11.8640352;6.467856;Parkertown Road;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X22H4/;Beaufort;Confined
X22H5;34.72964;-77.2104;11.7207792;7.68096;Parkertown Road;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X22H5/;Peedee;Confined
X22H6;34.72964;-77.2104;11.7451632;22.73808;Parkertown Road;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X22H6/;Black Creek;Confined
X23N1;34.701212;-77.305598;9.9041712;4.498848;Wallace Creek;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X23N1/;Castle Hayne;Confined
X24E1;34.738;-77.409222;6.228588;6.803136;Montford Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X24E1/;Castle Hayne;Confined
X24E2;34.738056;-77.409139;6.158484;7.952232;Montford Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X24E2/;Castle Hayne;Confined
X24E3;34.738056;-77.409222;6.298692;2.63652;Montford Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X24E3/;Surficial (S);Unconfined
X24G1;34.717963;-77.391888;4.3391328;4.597908;Paradise Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X24G1/;Castle Hayne;Confined
X24G2;34.717963;-77.391888;4.4031408;3.62712;Paradise Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X24G2/;Surficial;Unconfined
X24G3;34.717963;-77.391888;4.0190928;3.203448;Paradise Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X24G3/;Surficial (S);Unconfined
X24S1;34.692198;-77.35118;5.9932824;4.428744;Hadnot Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X24S1/;Surficial;Unconfined
X24S2;34.692198;-77.35118;6.2005464;14.621256;Hadnot Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X24S2/;Black Creek;Confined
X24S4;34.692738;-77.351433;7.2655176;4.971288;Hadnot Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X24S4/;Peedee;Confined
X24S5;34.692738;-77.351433;7.4788776;5.541264;Hadnot Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X24S5/;Castle Hayne;Confined
X24S6;34.692738;-77.351433;7.4575416;5.154168;Hadnot Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X24S6/;Castle Hayne;Confined
X24S7;34.692738;-77.351433;7.4941176;5.084064;Hadnot Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X24S7/;Surficial;Unconfined
X25C1;34.738396;-77.457525;5.591556;1.61544;Camp Geiger;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X25C1/;Surficial;Unconfined
X25C2;34.738396;-77.457525;5.87502;2.9718;Camp Geiger;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X25C2/;Peedee;Confined
X25C3;34.738396;-77.457525;5.801868;7.577328;Camp Geiger;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X25C3/;Castle Hayne;Confined
X25U1;34.676463;-77.427538;7.8214728;6.65988;Ragged Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X25U1/;Castle Hayne;Confined
X25W1;34.672123;-77.463527;16.300704;2.627376;Verona Loop;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X25W1/;Surficial (S);Unconfined
X25W2;34.672123;-77.463527;16.300704;9.765792;Verona Loop;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X25W2/;Castle Hayne (Tch);Confined
X25W3;34.672123;-77.463527;16.300704;11.573256;Verona Loop;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X25W3/;Castle Hayne (Tch);Confined
X25W4;34.672123;-77.463527;16.300704;10.53084;Verona Loop;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X25W4/;Peedee (Kpd);Confined
X38Y2;34.683326;-78.581487;19.3816224;8.10768;Turnbull State Forest RS1;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X38Y2/;Black Creek (Kbc);Confined
X39T6;34.687286;-78.583437;20.7611472;3.834384;Turnbull State Forest RS2;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X39T6/;Surficial (S);Unconfined
X44K4;34.709867;-79.001589;44.7098928;0.841248;Magnolia School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X44K4/;Surficial;Unconfined
X44K7;34.71;-79;44.796456;1.164336;Magnolia School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X44K7/;Black Creek;Confined
X44K8;34.71;-79;44.872656;36.048696;Magnolia School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X44K8/;Upper Cape Fear;Confined
X44K9;34.71;-79;44.854368;36.74364;Magnolia School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X44K9/;Upper Cape Fear;Confined
X47K3;34.71;-79.26;53.464968;4.093464;Red Bank;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/X47K3/;Upper Cape Fear;Confined
Y23R1;34.60716;-77.28795;13.2612384;4.532376;Sneads Ferry;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/Y23R1/;Castle Hayne (Tch);Confined
Y23R2;34.60716;-77.28795;13.1149344;8.44296;Sneads Ferry;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/Y23R2/;Peedee;Confined
Y24T1;34.601093;-77.33836;9.8093784;3.157728;Marines Road;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/Y24T1/;Surficial (S);Unconfined
Y24T2;34.601093;-77.33836;9.8002344;6.147816;Marines Road;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/Y24T2/;Castle Hayne (Tch);Confined
Y24T3;34.601093;-77.33836;9.8154744;5.995416;Marines Road;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/Y24T3/;Castle Hayne (Tch);Confined
Y24T4;34.601093;-77.33836;9.8398584;6.487668;Marines Road;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/Y24T4/;Castle Hayne (Tch);Confined
Y24T5;34.601093;-77.33836;9.6966024;6.803136;Marines Road;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/Y24T5/;Beaufort (Tb);Confined
Y25Q1;34.611365;-77.482799;20.2118976;11.786616;Folkstone;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/Y25Q1/;Upper Tertiary (Tu);Confined
Y25Q3;34.611365;-77.482799;20.1856848;12.993624;Folkstone;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/Y25Q3/;Castle Hayne;Confined
Y25Q4;34.611365;-77.482799;20.3015088;14.529816;Folkstone;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/Y25Q4/;Peedee;Confined
Y25Q6;34.611365;-77.482799;20.2484736;3.218688;Folkstone;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/Y25Q6/;Surficial;Unconfined
Y25Q7;34.611365;-77.482799;20.4526896;14.31036;Folkstone;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/Y25Q7/;Castle Hayne;Confined
Y25Q8;34.611365;-77.482799;20.6233776;21.50364;Folkstone;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/Y25Q8/;Black Creek;Confined
Y30S3;34.604749;-77.85607;5.541264;1.801368;Burgaw;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/Y30S3/;Peedee;Confined
Y30S7;34.604749;-77.85607;5.602224;4.559808;Burgaw;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/Y30S7/;Black Creek;Confined
