ID,lat,long,altitude,median_water_depth
L15T4,35.68587,-76.5971,2.657856,2.859024
L15T5,35.68587,-76.5971,2.548128,2.724912
L24B2,35.74958,-77.36498,16.37538,2.450592
L24B3,35.74958,-77.36498,16.524732,22.061424
L24B5,35.74958,-77.36498,16.555212,18.769584
L24B6,35.74958,-77.36498,16.607028,12.02436
L24B7,35.74958,-77.36498,16.686276,1.603248
L25P1,35.694659,-77.49045,5.5156608,5.833872
L25P2,35.694659,-77.49045,5.546140800000001,8.476488
L25P3,35.694659,-77.49045,5.469940800000001,-0.234696
L25P4,35.694659,-77.49045,5.5217568,1.40208
L67U2,35.672084,-80.92762,249.174,10.037064
L6Y2,35.674282,-75.905311,1.4270736000000002,1.792224
L6Y3,35.674282,-75.905311,1.3417296,1.05156
L6Y4,35.674282,-75.905311,1.3264896000000002,1.130808
L76G2,35.717353,-81.725511,315.94044,2.4749760000000003
M12L1,35.622783,-76.354005,2.9495496,3.172968
M12L3,35.622783,-76.354005,2.9190696000000003,6.1722
M12L4,35.622783,-76.354005,2.9983176,4.140708
M12L5,35.622783,-76.354005,2.9099256,1.1292840000000002
M12L6,35.622783,-76.354005,2.9495496,1.812036
M12L8,35.622783,-76.354005,2.8611576000000003,3.0449520000000003
M21K2,35.629622,-77.088938,11.0294928,4.5384720000000005
M24L1,35.626957,-77.359692,4.1288208,9.899904
M25F1,35.639564,-77.483596,24.729948000000004,1.5255239999999999
M25F2,35.639564,-77.483596,24.751284,7.083552
M25F3,35.639564,-77.483596,24.672036,29.47416
M25F4,35.639564,-77.483596,24.812244000000003,30.100524
M25F5,35.639564,-77.483596,24.830532,31.004255999999998
M25F6,35.639564,-77.483596,24.809196,26.386536
M27U13,35.58361,-77.59893,24.2697,29.943552
M27U14,35.58361,-77.59893,24.306276000000004,30.033468000000003
M27U15,35.58361,-77.59893,24.364188,9.721596
M27U16,35.58361,-77.59893,24.431244000000003,2.624328
M27U17,35.58361,-77.59893,24.495252,2.846832
M30L1,35.63192,-77.850227,28.4171136,0.938784
M30L2,35.63192,-77.850227,28.3835856,15.130272
M30L3,35.63192,-77.850227,28.3134816,19.952208
M30L4,35.63192,-77.850227,28.234233600000003,19.84248
M38Q1,35.606899,-78.565459,98.9054664,8.909304
M53L1,35.629546,-79.769778,232.7382696,8.680704
M93L1,35.62516,-83.11589,845.4024240000001,1.222248
M93R1,35.61647,-83.1209,861.7915200000001,2.14884
M97S1,35.60802,-83.435688,1494.5346792,10.421112
N15X5,35.51658,-76.650011,0.4703064,3.4290000000000003
N22Y1,35.511845,-77.249886,9.5332296,-0.009144
N23P2,35.529964,-77.326652,21.174456,29.4894
N23P3,35.529964,-77.326652,21.256752,5.971032
N23P4,35.529964,-77.326652,21.186648,29.992320000000003
N23P5,35.529964,-77.326652,21.150072,24.484584
N25Q2,35.521734,-77.476964,23.752759200000003,6.998208000000001
N41G3,35.555441,-78.808619,93.518736,7.554468
N46H1,35.56524,-79.20924,74.365104,4.559808
N95G1,35.56212,-83.312235,682.6977456000001,2.42316
N95G2,35.55595,-83.31153,671.6642904,3.255264
O10W2,35.423562,-76.208471,0.4794504,1.688592
O10W3,35.423562,-76.208471,0.5830824,-0.024384
O10W6,35.423757,-76.208353,0.5434584,0.6644640000000002
O13F1,35.481758,-76.485723,0.7626096,2.663952
O15N3,35.463721,-76.635736,0.3465576,0.36271200000000003
O15N5,35.463721,-76.635736,0.4288536,3.842004
O17I1,35.473171,-76.78261,1.563624,1.0789920000000002
O17I2,35.473171,-76.78261,1.856232,4.919472000000001
O22L1,35.459348,-77.186854,13.809573600000002,2.0055840000000003
O22L2,35.459348,-77.186854,13.8644376,2.01168
O23L2,35.46364,-77.275232,12.518136,1.092708
O23L3,35.46364,-77.275232,12.557760000000002,22.26564
O23L4,35.46364,-77.275232,12.551664,22.14372
O23L5,35.46364,-77.275232,12.362688000000002,17.757648
